298	1.659851074	1.714309692	1.497924805
300	1.477828979	1.551132202	1.388320923
302	1.34513855	1.410186768	1.251296997
304	1.284851074	1.333618164	1.16255188
306	1.225967407	1.265258789	1.120361328
308	1.205688477	1.251159668	1.101654053
310	1.213790894	1.263275146	1.107406616
312	1.222900391	1.275894165	1.129974365
314	1.252655029	1.316436768	1.152984619
316	1.311264038	1.354446411	1.194671631
318	1.343566895	1.37298584	1.233734131
320	1.384750366	1.450805664	1.265579224
322	1.444549561	1.490692139	1.302581787
324	1.483337402	1.529571533	1.34928894
326	1.537353516	1.58543396	1.397491455
328	1.579971313	1.627487183	1.426422119
330	1.585876465	1.642684937	1.474914551
332	1.627853394	1.707778931	1.505828857
334	1.687210083	1.714004517	1.539581299
336	1.667984009	1.752059937	1.549072266
338	1.732467651	1.778381348	1.567779541
340	1.733139038	1.782577515	1.570068359
342	1.730834961	1.784790039	1.579681396
344	1.729370117	1.794464111	1.573806763
346	1.687332153	1.751052856	1.577697754
348	1.665924072	1.745300293	1.550979614
350	1.666305542	1.71156311	1.506591797
352	1.586135864	1.650817871	1.472045898
354	1.559997559	1.610839844	1.432495117
356	1.511535645	1.559295654	1.379638672
358	1.447692871	1.488647461	1.32862854
360	1.41178894	1.453674316	1.281738281
362	1.362716675	1.413299561	1.257446289
364	1.33354187	1.38092041	1.222640991
366	1.329727173	1.372116089	1.208816528
368	1.29624939	1.350738525	1.204330444
370	1.306945801	1.363082886	1.204711914
372	1.338546753	1.386138916	1.216064453
374	1.35597229	1.399810791	1.238433838
376	1.39781189	1.444900513	1.279586792
378	1.486175537	1.520141602	1.347396851
380	1.541397095	1.591278076	1.431213379
382	1.660919189	1.723114014	1.528915405
384	1.819122314	1.845397949	1.639099121
386	1.897506714	1.964599609	1.794006348
388	2.102127075	2.208496094	1.940856934
390	2.341064453	2.36088562	2.097686768
392	2.504379272	2.47303772	2.239608765
394	2.608932495	2.684555054	2.495025635
396	2.952041626	2.814437866	2.667724609
398	2.601486206	2.798629761	2.687973022
400	2.951278687	2.977432251	3.050888062
402	2.85244751	2.877670288	3.069763184
404	2.819580078	2.923171997	2.911575317
406	3.190475464	3.06892395	2.907852173
408	3.024658203	2.856262207	2.893112183
410	2.956695557	3.044677734	2.988143921
412	3.036682129	3.014022827	2.917694092
414	2.720046997	2.769348145	2.844421387
416	2.81578064	2.987380981	3.121795654
418	3.06237793	3.006469727	2.877624512
420	2.740081787	2.931289673	2.987731934
422	2.960342407	3.037246704	2.927154541
424	3.366668701	3.011169434	2.967315674
426	2.854476929	2.775222778	2.80821228
428	2.929794312	2.951248169	2.753845215
430	2.745834351	2.792236328	2.649017334
432	2.496246338	2.594100952	2.420013428
434	2.339096069	2.387237549	2.143096924
436	2.017410278	2.070129395	1.876815796
438	1.778747559	1.832641602	1.63835144
440	1.577102661	1.620285034	1.435180664
442	1.401031494	1.442901611	1.286392212
444	1.24357605	1.284667969	1.142807007
446	1.122467041	1.15953064	1.028549194
448	1.009719849	1.0443573	0.930206299
450	0.92137146	0.95475769	0.84753418
452	0.842422485	0.872406006	0.775817871
454	0.773498535	0.802230835	0.714248657
456	0.716278076	0.742385864	0.660293579
458	0.665710449	0.690032959	0.613800049
460	0.621520996	0.644241333	0.57409668
462	0.577819824	0.599533081	0.534133911
464	0.544998169	0.566085815	0.504364014
466	0.513748169	0.533569336	0.47668457
468	0.486419678	0.505172729	0.451171875
470	0.461349487	0.479537964	0.428894043
472	0.437789917	0.455505371	0.407516479
474	0.419662476	0.435943604	0.389450073
476	0.400787354	0.416778564	0.373504639
478	0.384765625	0.400131226	0.358154297
480	0.370574951	0.384765625	0.34475708
482	0.356369019	0.371704102	0.334472656
484	0.344909668	0.361434937	0.323150635
486	0.338363647	0.355911255	0.320556641
488	0.328643799	0.34413147	0.308380127
490	0.32081604	0.334289551	0.300064087
492	0.314163208	0.327377319	0.293945313
494	0.309020996	0.321456909	0.289321899
496	0.302963257	0.315582275	0.283081055
498	0.298156738	0.311172485	0.280227661
500	0.293304443	0.306228638	0.276168823
502	0.290313721	0.302871704	0.272186279
504	0.286865234	0.299407959	0.270584106
506	0.283874512	0.296432495	0.267166138
508	0.284164429	0.295562744	0.265655518
510	0.285888672	0.297363281	0.2684021
512	0.290084839	0.301696777	0.271957397
514	0.29989624	0.312271118	0.281021118
516	0.315093994	0.328292847	0.296020508
518	0.338150024	0.352096558	0.316558838
520	0.36958313	0.384414673	0.345077515
522	0.409927368	0.426452637	0.383010864
524	0.462600708	0.479324341	0.428146362
526	0.521057129	0.539596558	0.482345581
528	0.578475952	0.598083496	0.534820557
530	0.63973999	0.662490845	0.590393066
532	0.6978302	0.722702026	0.643615723
534	0.746383667	0.771972656	0.690032959
536	0.788589478	0.814437866	0.725784302
538	0.813919067	0.844924927	0.75302124
540	0.825759888	0.857452393	0.761032104
542	0.820632935	0.847518921	0.754684448
544	0.791717529	0.816574097	0.729492188
546	0.743789673	0.767547607	0.684967041
548	0.688796997	0.711486816	0.634918213
550	0.629776001	0.652099609	0.583526611
552	0.573776245	0.593856812	0.531448364
554	0.532241821	0.550949097	0.492172241
556	0.499404907	0.519165039	0.464599609
558	0.483581543	0.501220703	0.448532104
560	0.47517395	0.49130249	0.440673828
562	0.472244263	0.488922119	0.440002441
564	0.489471436	0.50604248	0.455337524
566	0.530807495	0.549240112	0.495285034
568	0.606185913	0.628189087	0.56451416
570	0.685211182	0.710968018	0.635559082
572	0.750976563	0.780471802	0.698822021
574	0.806488037	0.838638306	0.749191284
576	0.833816528	0.868148804	0.774017334
578	0.813018799	0.847290039	0.755355835
580	0.724868774	0.758239746	0.674942017
582	0.613006592	0.64175415	0.571594238
584	0.443130493	0.464706421	0.417205811
586	0.325332642	0.341094971	0.307723999
588	0.22883606	0.240310669	0.217987061
590	0.16444397	0.173110962	0.158691406
592	0.115722656	0.122650146	0.113998413
594	0.087875366	0.093597412	0.088684082
596	0.069290161	0.074249268	0.071578979
598	0.055541992	0.059951782	0.05897522
600	0.045410156	0.049667358	0.050201416
602	0.038619995	0.042510986	0.043823242
604	0.034393311	0.037948608	0.039550781
606	0.030212402	0.034683228	0.035644531
608	0.027755737	0.030960083	0.034301758
610	0.024887085	0.028213501	0.03074646
612	0.022964478	0.026031494	0.029312134
614	0.021347046	0.024246216	0.027832031
616	0.020126343	0.022979736	0.02671814
618	0.018844604	0.021621704	0.026046753
620	0.017562866	0.02003479	0.024246216
622	0.01663208	0.019195557	0.023788452
624	0.015991211	0.018463135	0.023254395
626	0.015319824	0.017715454	0.022369385
628	0.014724731	0.016921997	0.021789551
630	0.014251709	0.016418457	0.021209717
632	0.013442993	0.016021729	0.020584106
634	0.013458252	0.015686035	0.020828247
636	0.012130737	0.01461792	0.020324707
638	0.012496948	0.014663696	0.019424438
640	0.0128479	0.014816284	0.020492554
642	0.011535645	0.014297485	0.019683838
644	0.011825562	0.013580322	0.018554688
646	0.011474609	0.013534546	0.019195557
648	0.011016846	0.013137817	0.018844604
650	0.010421753	0.012420654	0.018432617
652	0.009841919	0.011993408	0.018753052
654	0.009643555	0.011001587	0.018569946
656	0.009185791	0.019882202	0.024887085
658	0.009399414	0.011611938	0.02003479
660	0.009674072	0.013137817	0.016998291
662	0.009979248	0.012390137	0.01776123
664	0.009246826	0.011230469	0.017608643
666	0.009185791	0.011123657	0.017196655
668	0.008468628	0.011398315	0.017364502
670	0.008392334	0.010345459	0.016952515
672	0.008514404	0.010665894	0.016860962
674	0.00881958	0.010757446	0.01789856
676	0.008224487	0.010681152	0.017364502
678	0.008621216	0.010391235	0.015701294
680	0.008407593	0.010757446	0.016860962
682	0.008224487	0.009872437	0.016113281
684	0.008148193	0.01020813	0.016052246
686	0.007492065	0.009750366	0.015518188
688	0.007492065	0.009414673	0.015701294
690	0.008041382	0.010131836	0.016342163
692	0.007705688	0.00994873	0.016067505
694	0.008224487	0.010025024	0.015319824
696	0.00843811	0.010925293	0.016372681
698	0.007598877	0.009658813	0.016021729
700	0.007888794	0.009918213	0.014984131
